leg,trader,face,start,window,ret,dd,n_trades,passive,beat,events_n,regime_state,segment
L,NEEDLE-DE-01,x1,2023-05-31,12m,0.025863,-0.011,9,-0.06685,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-05-31,24m,0.044959,-0.011,14,0.147191,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-01,6m,0.0,0.0,0,-0.064495,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-01,12m,0.025863,-0.011,9,-0.073359,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-01,24m,0.044959,-0.011,14,0.142005,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-02,6m,0.0,0.0,0,-0.070017,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-02,12m,0.025863,-0.011,9,-0.082504,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-02,24m,0.044959,-0.011,14,0.12388,0,3,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-05,6m,0.0,0.0,0,-0.070844,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-05,12m,0.025863,-0.011,9,-0.083048,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-05,24m,0.044959,-0.011,14,0.130856,0,3,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-06,6m,0.0,0.0,0,-0.057672,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-06,12m,0.025863,-0.011,9,-0.080296,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-06,24m,0.044959,-0.011,14,0.141775,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-07,6m,0.0,0.0,0,-0.049032,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-07,12m,0.025863,-0.011,9,-0.081107,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-07,24m,0.044959,-0.011,14,0.121575,0,4,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-08,6m,0.0,0.0,0,-0.046865,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-08,12m,0.025863,-0.011,9,-0.092224,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-08,24m,0.044959,-0.011,14,0.134107,0,4,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-09,6m,0.0,0.0,0,-0.064974,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-09,12m,0.025863,-0.011,9,-0.105666,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-09,24m,0.044959,-0.011,14,0.121173,0,4,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-12,6m,0.0,0.0,0,-0.06937,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-12,12m,0.025863,-0.011,9,-0.097559,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-12,24m,0.044959,-0.011,14,0.123774,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-13,6m,0.0,0.0,0,-0.076915,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-13,12m,0.025863,-0.011,9,-0.110836,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-13,24m,0.044959,-0.011,14,0.123143,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-14,6m,0.0,0.0,0,-0.083882,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-14,12m,0.025863,-0.011,9,-0.110271,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-14,24m,0.044959,-0.011,14,0.120162,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-15,6m,0.0,0.0,0,-0.092979,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-15,12m,0.025863,-0.011,9,-0.117809,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-15,24m,0.044959,-0.011,14,0.111319,0,4,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-16,6m,0.0,0.0,0,-0.1088,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-16,12m,0.025863,-0.011,9,-0.12871,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-16,24m,0.044959,-0.011,14,0.100457,0,4,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-19,6m,0.0,0.0,0,-0.100225,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-19,12m,0.025863,-0.011,9,-0.123923,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-19,24m,0.044959,-0.011,14,0.114361,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-20,6m,0.0,0.0,0,-0.103722,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-20,12m,0.025863,-0.011,9,-0.12985,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-20,24m,0.044959,-0.011,14,0.120779,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-21,6m,0.0,0.0,0,-0.087675,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-21,12m,0.025863,-0.011,9,-0.116171,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-21,24m,0.044959,-0.011,14,0.145013,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-26,6m,0.0,0.0,0,-0.082041,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-26,12m,0.025863,-0.011,9,-0.114056,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-26,24m,0.044959,-0.011,14,0.167002,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-27,6m,0.0,0.0,0,-0.084031,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-27,12m,0.025863,-0.011,9,-0.108202,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-27,24m,0.044959,-0.011,14,0.161866,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-28,6m,0.0,0.0,0,-0.067634,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-28,12m,0.025863,-0.011,9,-0.109563,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-28,24m,0.044959,-0.011,14,0.173292,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-06-29,6m,0.0,0.0,0,-0.063199,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-29,12m,0.025863,-0.011,9,-0.095452,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-29,24m,0.044959,-0.011,14,0.174612,0,4,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-30,6m,0.0,0.0,0,-0.078078,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-30,12m,0.025863,-0.011,9,-0.102673,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-06-30,24m,0.044959,-0.011,14,0.170731,0,4,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-03,6m,0.0,0.0,0,-0.092345,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-03,12m,0.025863,-0.011,9,-0.11371,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-03,24m,0.044959,-0.011,14,0.16519,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-04,6m,0.0,0.0,0,-0.100572,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-04,12m,0.025863,-0.011,9,-0.109782,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-04,24m,0.044959,-0.011,14,0.15762,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-05,6m,0.0,0.0,0,-0.103826,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-05,12m,0.025863,-0.011,9,-0.103359,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-05,24m,0.044959,-0.011,14,0.151416,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-06,6m,0.0,0.0,0,-0.112088,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-06,12m,0.025863,-0.011,9,-0.097416,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-06,24m,0.044959,-0.011,14,0.15065,0,4,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-07,6m,0.0,0.0,0,-0.104604,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-07,12m,0.025863,-0.011,9,-0.093052,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-07,24m,0.044959,-0.011,14,0.147951,0,5,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-10,6m,0.0,0.0,0,-0.110894,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-10,12m,0.025863,-0.011,9,-0.096782,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-10,24m,0.044959,-0.011,14,0.152671,0,5,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-11,6m,0.0,0.0,0,-0.106386,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-11,12m,0.025863,-0.011,9,-0.119934,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-11,24m,0.044959,-0.011,14,0.149406,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-12,6m,0.0,0.0,0,-0.107246,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-12,12m,0.025863,-0.011,9,-0.122367,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-12,24m,0.044959,-0.011,14,0.157158,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-13,6m,0.0,0.0,0,-0.121463,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-13,12m,0.025863,-0.011,9,-0.141855,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-13,24m,0.044959,-0.011,14,0.13557,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-14,6m,0.0,0.0,0,-0.120796,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-14,12m,0.025863,-0.011,9,-0.133259,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-14,24m,0.044959,-0.011,14,0.145819,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-17,6m,0.0,0.0,0,-0.134742,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-17,12m,0.025863,-0.011,9,-0.130721,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-17,24m,0.044959,-0.011,14,0.156524,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-18,6m,0.0,0.0,0,-0.126505,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-18,12m,0.025863,-0.011,9,-0.133066,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-18,24m,0.044959,-0.011,14,0.172972,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-19,6m,0.0,0.0,0,-0.129934,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-19,12m,0.025863,-0.011,9,-0.112326,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-19,24m,0.044959,-0.011,14,0.166516,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-20,6m,0.0,0.0,0,-0.139929,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-20,12m,0.025863,-0.011,9,-0.108617,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-20,24m,0.044959,-0.011,14,0.190004,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-21,6m,0.0,0.0,0,-0.130415,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-21,12m,0.025863,-0.011,9,-0.120006,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-21,24m,0.044959,-0.011,14,0.201783,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-24,6m,0.0,0.0,0,-0.119919,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-24,12m,0.025863,-0.011,9,-0.135698,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-24,24m,0.044959,-0.011,14,0.201315,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-25,6m,0.0,0.0,0,-0.125736,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-25,12m,0.025863,-0.011,9,-0.145833,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-25,24m,0.044959,-0.011,14,0.185767,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-26,6m,0.0,0.0,0,-0.133591,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-26,12m,0.025863,-0.011,9,-0.145854,1,1,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-26,24m,0.044959,-0.011,14,0.184871,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-27,6m,0.0,0.0,0,-0.142889,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-27,12m,0.025863,-0.011,9,-0.145702,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-27,24m,0.044959,-0.011,14,0.213664,0,5,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-28,6m,0.0,0.0,0,-0.166959,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-28,12m,0.025863,-0.011,9,-0.157418,1,1,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-28,24m,0.044959,-0.011,14,0.222712,0,5,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-07-31,6m,0.0,0.0,0,-0.18358,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-31,12m,0.025863,-0.011,9,-0.13911,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-07-31,24m,0.044959,-0.011,14,0.209077,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-01,6m,0.0,0.0,0,-0.180248,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-01,12m,0.025863,-0.011,9,-0.134882,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-01,24m,0.044959,-0.011,14,0.198956,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-02,6m,0.0,0.0,0,-0.186477,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-02,12m,0.025863,-0.011,9,-0.135639,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-02,24m,0.044959,-0.011,14,0.22777,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-03,6m,0.0,0.0,0,-0.194108,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-03,12m,0.025863,-0.011,9,-0.132842,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-03,24m,0.044959,-0.011,14,0.228312,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-04,6m,0.0,0.0,0,-0.167629,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-04,12m,0.025863,-0.011,9,-0.13359,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-04,24m,0.044959,-0.011,14,0.236758,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-07,6m,0.018734,0.0,0,-0.14989,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-07,12m,0.025863,-0.011,9,-0.127723,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-07,24m,0.044959,-0.011,14,0.230438,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-08,6m,0.029507,0.0,4,-0.137877,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-08,12m,0.025863,-0.011,9,-0.130423,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-08,24m,0.044959,-0.011,14,0.224362,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-09,6m,0.030354,0.0,5,-0.127986,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-09,12m,0.025863,-0.011,9,-0.13102,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-09,24m,0.044959,-0.011,14,0.199582,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-10,6m,0.029571,-0.0008,5,-0.129244,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-10,12m,0.025863,-0.011,9,-0.135931,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-10,24m,0.044959,-0.011,14,0.227755,0,5,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-11,6m,0.030961,-0.0008,6,-0.108582,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-11,12m,0.025863,-0.011,9,-0.123909,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-11,24m,0.044959,-0.011,14,0.235826,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-14,6m,0.031565,-0.0008,7,-0.096342,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-14,12m,0.025863,-0.011,9,-0.118499,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-14,24m,0.044959,-0.011,14,0.234195,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-15,6m,0.031565,-0.0008,7,-0.090672,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-15,12m,0.025863,-0.011,9,-0.123629,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-15,24m,0.044959,-0.011,14,0.243991,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-16,6m,0.031565,-0.0008,7,-0.086103,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-16,12m,0.025863,-0.011,9,-0.118796,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-16,24m,0.044959,-0.011,14,0.283047,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-17,6m,0.031565,-0.0008,7,-0.077156,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-17,12m,0.025863,-0.011,9,-0.120802,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-17,24m,0.044959,-0.011,14,0.275885,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-18,6m,0.031565,-0.0008,7,-0.079787,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-18,12m,0.025863,-0.011,9,-0.094746,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-18,24m,0.044959,-0.011,14,0.29746,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-21,6m,0.031565,-0.0008,7,-0.052893,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-21,12m,0.025863,-0.011,9,-0.103386,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-21,24m,0.044959,-0.011,14,0.315659,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-22,6m,0.031565,-0.0008,7,-0.050578,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-22,12m,0.025863,-0.011,9,-0.103126,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-22,24m,0.044959,-0.011,14,0.316113,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-23,6m,0.031565,-0.0008,7,-0.034683,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-23,12m,0.025863,-0.011,9,-0.099529,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-23,24m,0.044959,-0.011,14,0.324703,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-24,6m,0.031565,-0.0008,7,-0.046177,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-24,12m,0.025863,-0.011,9,-0.104787,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-24,24m,0.044959,-0.011,14,0.309573,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-25,6m,0.031565,-0.0008,7,-0.037766,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-25,12m,0.025863,-0.011,9,-0.103644,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-25,24m,0.044959,-0.011,14,0.337356,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-28,6m,0.031565,-0.0008,7,-0.058548,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-28,12m,0.025863,-0.011,9,-0.120074,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-28,24m,0.044959,-0.011,14,0.317416,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-29,6m,0.031565,-0.0008,7,-0.065021,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-29,12m,0.025863,-0.011,9,-0.13164,1,2,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-29,24m,0.044959,-0.011,14,0.313812,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-08-30,6m,0.031565,-0.0008,7,-0.05657,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-30,12m,0.025863,-0.011,9,-0.132865,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-30,24m,0.044959,-0.011,14,0.314769,0,6,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-31,6m,0.031565,-0.0008,7,-0.047998,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-31,12m,0.025863,-0.011,9,-0.12927,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-08-31,24m,0.044959,-0.011,14,0.306282,0,6,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-01,6m,0.031565,-0.0008,7,-0.052468,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-01,12m,0.025863,-0.011,9,-0.133081,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-01,24m,0.044959,-0.011,14,0.323217,0,6,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-04,6m,0.031565,-0.0008,7,-0.065486,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-04,12m,0.025863,-0.011,9,-0.139939,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-04,24m,0.044959,-0.011,14,0.322252,0,6,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-05,6m,0.031565,-0.0008,7,-0.058076,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-05,12m,0.025863,-0.011,9,-0.124959,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-05,24m,0.044959,-0.011,14,0.351546,0,6,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-06,6m,0.031565,-0.0008,7,-0.048288,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-06,12m,0.025863,-0.011,9,-0.124928,1,2,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-06,24m,0.044959,-0.011,14,0.319543,0,6,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-07,6m,0.031565,-0.0008,7,-0.040783,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-07,12m,0.025863,-0.011,9,-0.094135,1,3,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-07,24m,0.044959,-0.011,14,0.335416,0,6,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-08,6m,0.031565,-0.0008,7,-0.03636,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-08,12m,0.025863,-0.011,9,-0.064106,1,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-08,24m,0.044959,-0.011,14,0.313938,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-11,6m,0.031565,-0.0008,7,-0.040845,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-11,12m,0.025863,-0.011,9,-0.062097,1,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-11,24m,0.044959,-0.011,14,0.325302,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-12,6m,0.031565,-0.0008,7,-0.049666,1,0,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-12,12m,0.025863,-0.011,9,-0.022611,1,3,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-12,24m,0.044959,-0.011,14,0.326124,0,6,GREEN,bull
L,NEEDLE-DE-01,x1,2023-09-13,6m,0.031565,-0.0008,7,-0.05253,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-13,12m,0.025863,-0.011,9,0.033412,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-13,24m,0.044959,-0.011,14,0.310413,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-14,6m,0.031565,-0.0008,7,-0.052187,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-14,12m,0.025863,-0.011,9,0.115431,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-14,24m,0.044959,-0.011,14,0.321699,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-15,6m,0.031565,-0.0008,7,-0.065592,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-15,12m,0.025863,-0.011,9,0.175283,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-15,24m,0.044959,-0.011,14,0.344131,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-18,6m,0.031565,-0.0008,7,-0.056285,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-18,12m,0.025863,-0.011,9,0.112041,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-18,24m,0.044959,-0.011,14,0.33742,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-19,6m,0.031565,-0.0008,7,-0.048515,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-19,12m,0.025863,-0.011,9,0.113345,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-19,24m,0.044959,-0.011,14,0.34305,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-20,6m,0.031565,-0.0008,7,-0.030382,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-20,12m,0.025863,-0.011,9,0.087574,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-20,24m,0.044959,-0.011,14,0.368761,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-21,6m,0.028999,-0.0025,7,-0.028229,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-21,12m,0.025863,-0.011,9,0.117233,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-21,24m,0.044959,-0.011,14,0.398026,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-22,6m,0.026784,-0.0046,7,-0.046888,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-22,12m,0.025863,-0.011,9,0.078695,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-22,24m,0.044959,-0.011,14,0.367175,0,6,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-25,6m,0.025676,-0.0057,7,-0.050301,1,0,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-25,12m,0.025863,-0.011,9,0.08195,0,3,YELLOW,chop
L,NEEDLE-DE-01,x1,2023-09-25,24m,0.044959,-0.011,14,0.396634,0,6,YELLOW,chop
