股票代码,股票简称,净利润-净利润,净利润-同比增长,所处行业,最新公告日期
830938,可恩口腔,3637586.55,5094.43,,2026-08-26
830920,聚融集团,5716365.31,11.79,,2026-08-26
830914,海赛电装,-711068.15,-399.96,,2026-08-26
830913,中北通磁,-6609354.21,31.39,,2026-08-26
830885,波斯科技,10935569.39,-9.34,,2026-08-26
830841,长牛股份,-1124034.54,50.19,,2026-08-26
830836,荆楚网,23247692.59,1.39,,2026-08-26
830830,新昶虹,3215586.18,-10.07,,2026-08-26
830821,雪郎生物,-3964093.85,81.38,,2026-08-26
830813,熔金股份,2648474.98,18.3,,2026-08-26
830781,精鹰传媒,2217191.14,104.04,,2026-08-26
830775,吉华材料,-2029849.46,-221.24,,2026-08-26
830771,华灿电讯,-13322534.72,-314.48,,2026-08-26
830770,牛商股份,-569354.18,89.88,,2026-08-26
830769,华财股份,-7764824.01,-68.76,,2026-08-26
688837,信诺维,-167783159.7,55.1066289959,化学制药,2026-08-26
688813,泰金新能,86880941.79,-16.44,专用设备,2026-08-26
688806,泰诺麦博,-199352815.83,31.2880029376,生物制品,2026-08-26
688783,西安奕材,-289272815.5,14.983394741,半导体,2026-08-26
688772,珠海冠宇,-203208028.11,-273.94,电池,2026-08-26
688768,容知日新,-39583432.08,-378.06,通用设备,2026-08-26
688727,恒坤新材,84080210.24,102.11,半导体,2026-08-26
688720,艾森股份,21835909.3,30.12,半导体,2026-08-26
688719,爱科赛博,-16830582.97,1.2347869973,其他电源设备Ⅱ,2026-08-26
688698,伟创电气,110251144.35,-21.76,自动化设备,2026-08-26
688692,达梦数据,221023536.56,7.99,软件开发,2026-08-26
688682,霍莱沃,4376508.81,1194.5,军工电子Ⅱ,2026-08-26
688679,通源环境,-6480857.13,35.1379757112,环境治理,2026-08-26
688638,誉辰智能,-75087919.5,-36.79,电池,2026-08-26
688635,长进光子,31456430.07,-7.62,通信设备,2026-08-26
688622,*ST禾信,-19438003.63,-11.3315088349,通用设备,2026-08-26
688598,金博股份,-141544933.03,15.6526815788,非金属材料Ⅱ,2026-08-26
688583,思看科技,14121534.22,-73.85,通用设备,2026-08-26
688580,伟思医疗,100122719.93,44.43,医疗器械,2026-08-26
688568,中科星图,-318674279.43,-508.02,IT服务Ⅱ,2026-08-26
688563,航材股份,232144597.1,-17.69,航空装备Ⅱ,2026-08-26
688538,和辉光电,-897530451.69,-6.8826779703,光学光电子,2026-08-26
688529,豪森智能,-424958321.84,-181.7970707959,专用设备,2026-08-26
688522,纳睿雷达,61929451.35,8.75,军工电子Ⅱ,2026-08-26
688518,联赢激光,98382409.98,69.86,自动化设备,2026-08-26
688517,金冠电气,18297599.79,-56.78,电网设备,2026-08-26
688507,索辰科技,-78655370.98,-72.1188101585,软件开发,2026-08-26
688486,龙迅股份,82293349.77,15.06,半导体,2026-08-26
688449,联芸科技,519551700.5,825.54,半导体,2026-08-26
688416,恒烁股份,139638250.35,297.2781340181,半导体,2026-08-26
688401,路维光电,144550912.95,35.82,半导体,2026-08-26
688373,盟科药业,-37566012.58,72.9106543754,化学制药,2026-08-26
688369,致远互联,-112648502.7,16.8593247645,软件开发,2026-08-26
688362,甬矽电子,39360723.27,29.82,半导体,2026-08-26
688361,中科飞测,-127437687.34,-594.3187312427,半导体,2026-08-26
688359,三孚新科,11607573.86,152.0273545616,电子化学品Ⅱ,2026-08-26
688356,键凯科技,2919813.69,-86.76,化学制药,2026-08-26
688337,普源精电,37147734.08,129.08,通用设备,2026-08-26
688326,经纬恒润,-381992695.69,-339.2516852341,软件开发,2026-08-26
688315,诺禾致源,63122634.84,-19.82,医疗服务,2026-08-26
688311,盟升电子,-52904450.77,-42.4733976306,军工电子Ⅱ,2026-08-26
688310,迈得医疗,-16362932.2,-370.68,自动化设备,2026-08-26
688308,欧科亿,370884709.02,47734.24,通用设备,2026-08-26
688292,浩瀚深度,-47789747.28,-1989.69,计算机设备,2026-08-26
688277,天智航,-70105917.57,-21.8212370341,医疗器械,2026-08-26
688268,华特气体,92832735.88,19.16,电子化学品Ⅱ,2026-08-26
688257,新锐股份,565140212.86,460.51,通用设备,2026-08-26
688251,井松智能,-47899749.57,-9704.43,IT服务Ⅱ,2026-08-26
688231,隆达股份,107299208.49,102.29,金属新材料,2026-08-26
688199,久日新材,43414458.45,579.3314418494,化学制品,2026-08-26
688196,卓越新能,16080308.88,-86.3,化学制品,2026-08-26
688177,百奥泰,-251968686.24,-101.6844112378,生物制品,2026-08-26
688175,高凌信息,2188323.45,106.62,军工电子Ⅱ,2026-08-26
688168,安博通,-22783919.05,79.0668842658,软件开发,2026-08-26
688161,威高骨科,132231492.32,-6.85,医疗器械,2026-08-26
688160,步科股份,36334919.48,39.16,自动化设备,2026-08-26
688138,清溢光电,117952067.06,28.16,半导体,2026-08-26
688106,金宏气体,67893369.33,-17.41,电子化学品Ⅱ,2026-08-26
688102,斯瑞新材,96062535.92,28.53,金属新材料,2026-08-26
688091,上海谊众,42303569.28,11.31,化学制药,2026-08-26
688087,英科再生,153607016.5,5.34,家居用品,2026-08-26
688080,映翰通,37226818.88,-44.72,通信设备,2026-08-26
688076,ST诺泰,215050069.3,-30.64,化学制药,2026-08-26
688069,德林海,-5678239.72,-83.5962024325,环境治理,2026-08-26
688061,灿瑞科技,-24059262.66,10.30532706,半导体,2026-08-26
688055,龙腾光电,-188014931.67,-55.1910777036,光学光电子,2026-08-26
688050,爱博医疗,182603526.78,-14.39,医疗器械,2026-08-26
688039,当虹科技,-32057918.25,-421.0661352062,IT服务Ⅱ,2026-08-26
688037,芯源微,8062169.93,-49.37,半导体,2026-08-26
688025,杰普特,195410242.22,105.25,自动化设备,2026-08-26
688023,安恒信息,-176211222.65,9.2241013474,软件开发,2026-08-26
688011,新光光电,-33875908.65,-62.964784868,军工电子Ⅱ,2026-08-26
605599,菜百股份,436779234.85,-4.78,饰品,2026-08-26
605577,龙版传媒,78677999.37,-34.46,出版,2026-08-26
605488,福莱新材,51973346.35,2.04,塑料,2026-08-26
605389,长龄液压,71944669.16,9.44,工程机械,2026-08-26
605333,沪光股份,53618365.95,-80.6,汽车零部件,2026-08-26
605305,中际联合,263429282.8,0.52,工程机械,2026-08-26
605286,同力天启,19587219.21,-83.09,专用设备,2026-08-26
605277,新亚电子,128922791.11,30.01,消费电子,2026-08-26
605196,华通线缆,163435861.15,18.61,电网设备,2026-08-26
605183,确成股份,176833166.76,-35.96,橡胶,2026-08-26
605169,洪通燃气,98956337.24,35.77,燃气Ⅱ,2026-08-26
605167,利柏特,93649798.65,-22.97,专业工程,2026-08-26
605055,迎丰股份,-11729423.91,41.9044269811,纺织制造,2026-08-26
605001,威奥股份,-40327435.08,-191.68,轨交设备Ⅱ,2026-08-26
603987,康德莱,112243830.07,-10.23,医疗器械,2026-08-26
603979,金诚信,1614142522.6,45.3,工业金属,2026-08-26
603931,格林达,60936898.66,-0.74,电子化学品Ⅱ,2026-08-26
603928,兴业股份,64526709.91,42.92,塑料,2026-08-26
603927,中科软,90344281.7,-15.6,软件开发,2026-08-26
603926,铁流股份,68934872.08,41.26,汽车零部件,2026-08-26
603912,佳力图,-68221216.16,-283.8772474324,通用设备,2026-08-26
603896,寿仙谷,36870778.51,-43.76,中药Ⅱ,2026-08-26
603890,春秋电子,72033623.95,-22.81,消费电子,2026-08-26
603889,新澳股份,325399369.73,20.23,纺织制造,2026-08-26
603888,新华网,145568564.15,-5.51,数字媒体,2026-08-26
603886,元祖股份,-63196872.95,-5219.22,休闲食品,2026-08-26
603878,武进不锈,-49142246.13,-165.09,普钢,2026-08-26
603871,嘉友国际,731143877.34,30.39,物流,2026-08-26
603859,能科科技,94693994.7,-14.38,IT服务Ⅱ,2026-08-26
603836,海程邦达,51101889.2,185.24,物流,2026-08-26
603826,坤彩科技,175626025.0,255.43,非金属材料Ⅱ,2026-08-26
603803,瑞斯康达,-4547265.36,89.2222732134,通信设备,2026-08-26
603790,雅运股份,63182175.58,39.31,化学制品,2026-08-26
603788,宁波高发,93349600.73,-10.14,汽车零部件,2026-08-26
603779,威龙股份,-11962822.74,-398.09,非白酒,2026-08-26
603773,沃格光电,-123495909.52,-128.04,光学光电子,2026-08-26
603728,鸣志电器,37200727.32,38.01,电机Ⅱ,2026-08-26
603703,盛洋科技,-21377933.74,-524.33,光学光电子,2026-08-26
603687,大胜达,64510030.19,9.07,包装印刷,2026-08-26
603680,今创集团,433046549.96,17.84,轨交设备Ⅱ,2026-08-26
603633,徕木股份,-61076459.82,-288.51,消费电子,2026-08-26
603618,杭电股份,392759808.94,938.67,电网设备,2026-08-26
603595,ST东尼,142943274.49,446.85,消费电子,2026-08-26
603590,康辰药业,95722610.48,5.14,生物制品,2026-08-26
603559,中通国脉,9585578.69,122.4514900156,通信服务,2026-08-26
603528,多伦科技,-36260264.86,-577.76,软件开发,2026-08-26
603516,淳中科技,131556010.44,428.7371494364,计算机设备,2026-08-26
603507,振江股份,149833033.71,854.75,风电设备,2026-08-26
603459,红板科技,539036712.5,124.74,元件,2026-08-26
603421,鼎信通讯,-198239493.39,9.5498893511,通信设备,2026-08-26
603409,汇通控股,74332380.88,6.03,汽车零部件,2026-08-26
603396,金辰股份,33545276.23,-12.65,光伏设备,2026-08-26
603395,红四方,26256171.91,-40.28,农化制品,2026-08-26
603386,骏亚科技,-8441298.68,-122.14,元件,2026-08-26
603378,*ST亚士,-223576345.2,-16.6994397009,装修建材,2026-08-26
603365,水星家纺,150156440.18,6.38,服装家纺,2026-08-26
603360,百傲化学,64419120.83,-34.76,农化制品,2026-08-26
603356,华菱精工,-45460608.9,1.4029513637,专用设备,2026-08-26
603330,天洋新材,6165134.33,158.3677587442,塑料,2026-08-26
603329,上海雅仕,113974244.29,460.72,物流,2026-08-26
603323,苏农银行,1213826000.0,3.02,银行Ⅱ,2026-08-26
603320,迪贝电气,32872605.19,-22.59,电机Ⅱ,2026-08-26
603318,水发燃气,40332104.63,166.0565124019,燃气Ⅱ,2026-08-26
603317,天味食品,380802200.01,100.4,调味发酵品Ⅱ,2026-08-26
603310,巍华新材,71338736.71,-14.21,化学制品,2026-08-26
603307,扬州金泉,62499110.37,-4.76,服装家纺,2026-08-26
603306,华懋科技,23285735.42,-82.95,汽车零部件,2026-08-26
603298,杭叉集团,1214529518.5,8.89,工程机械,2026-08-26
603296,华勤技术,2999622807.17,58.8,消费电子,2026-08-26
603285,键邦股份,69719171.48,0.08,化学制品,2026-08-26
603279,景津装备,214399906.76,-34.62,通用设备,2026-08-26
603277,银都股份,175714277.59,-49.31,通用设备,2026-08-26
603275,众辰科技,97612135.11,7.08,自动化设备,2026-08-26
603260,合盛硅业,324494945.39,181.7189336058,化学制品,2026-08-26
603248,锡华科技,59509923.74,-37.33,风电设备,2026-08-26
603239,浙江仙通,80672590.2,-24.63,汽车零部件,2026-08-26
603238,诺邦股份,52876778.34,-19.06,个护用品,2026-08-26
603230,内蒙新华,22910817.66,-81.75,出版,2026-08-26
603223,恒通股份,184308997.63,85.49,炼化及贸易,2026-08-26
603222,济民健康,-49423034.89,6.2107694709,医疗器械,2026-08-26
603221,爱丽家居,-38479516.26,-236.86,家居用品,2026-08-26
603210,泰鸿万立,107804488.06,14.28,汽车零部件,2026-08-26
603198,迎驾贡酒,1161706016.5,2.79,白酒Ⅱ,2026-08-26
603194,中力股份,428245619.17,-4.3,工程机械,2026-08-26
603180,金牌家居,-127227476.28,-299.88,家居用品,2026-08-26
603167,渤海轮渡,54766188.22,-46.09,航运港口,2026-08-26
603165,荣晟环保,190406559.66,65.54,造纸,2026-08-26
603122,合富中国,-7499238.01,-2.1946479678,医疗服务,2026-08-26
603118,共进股份,72630900.57,26.33,通信设备,2026-08-26
603112,华翔股份,261638901.95,-9.89,家电零部件Ⅱ,2026-08-26
603111,康尼机电,169859610.29,9.69,轨交设备Ⅱ,2026-08-26
603106,恒银科技,7656115.82,-46.52,计算机设备,2026-08-26
603105,芯能科技,24134134.82,-77.09,电力,2026-08-26
603100,川仪股份,283670984.3,-12.6,通用设备,2026-08-26
603098,森特股份,61659491.07,-14.43,专业工程,2026-08-26
603091,众鑫股份,194094630.07,66.61,包装印刷,2026-08-26
603087,甘李药业,609780530.35,1.01,生物制品,2026-08-26
603078,江化微,46935270.74,-2.36,电子化学品Ⅱ,2026-08-26
603072,天和磁材,79840651.2,49.36,金属新材料,2026-08-26
603066,音飞储存,140478672.7,125.32,物流,2026-08-26
603059,倍加洁,48113599.86,10.55,个护用品,2026-08-26
603030,全筑股份,-3250944.47,95.32,装修装饰Ⅱ,2026-08-26
603026,石大胜华,449726109.25,898.2674509701,电池,2026-08-26
603019,中科曙光,971389448.14,33.31,计算机设备,2026-08-26
603014,威高血净,229758624.3,4.32,医疗器械,2026-08-26
603009,北特科技,63127684.54,14.78,汽车零部件,2026-08-26
603008,ST喜临门,-36197749.35,-113.58,家居用品,2026-08-26
601965,中国汽研,427235758.63,4.56,专业服务,2026-08-26
601878,浙商证券,1610963188.53,40.21,证券Ⅱ,2026-08-26
601865,福莱特,-363017628.12,-239.04,光伏设备,2026-08-26
601858,中国科传,177716076.65,-6.36,出版,2026-08-26
601827,三峰环境,660054608.83,-2.65,环境治理,2026-08-26
601808,中海油服,2008555728.0,2.3,油服工程,2026-08-26
601699,潞安环能,1777889138.44,31.85,煤炭开采,2026-08-26
601633,长城汽车,2464509236.1,-61.11,乘用车,2026-08-26
601608,中信重工,209240237.58,2.95,专用设备,2026-08-26
601598,中国外运,1724919016.93,-11.4,物流,2026-08-26
601512,中新集团,510665644.28,-13.67,房地产开发,2026-08-26
601375,中原证券,419289378.26,61.07,证券Ⅱ,2026-08-26
601369,陕鼓动力,331226284.83,-19.94,专用设备,2026-08-26
601368,绿城水务,54364720.38,102.14,环境治理,2026-08-26
601333,广深铁路,1190083105.0,7.32,铁路公路,2026-08-26
601233,桐昆股份,4221881845.18,285.03,炼化及贸易,2026-08-26
601226,华电科工,76394892.1,41.23,专业工程,2026-08-26
601216,君正集团,1666828055.83,-13.18,化学原料,2026-08-26
601199,江南水务,148064344.35,-9.85,环境治理,2026-08-26
601139,深圳燃气,778123275.51,22.02,燃气Ⅱ,2026-08-26
601136,首创证券,671685850.52,37.01,证券Ⅱ,2026-08-26
601133,柏诚股份,86008923.39,3.01,专业工程,2026-08-26
601121,宝地矿业,189355870.76,207.44,冶钢原料,2026-08-26
601113,华鼎股份,48152034.05,-68.49,化学纤维,2026-08-26
601098,中南传媒,932501186.09,-8.25,出版,2026-08-26
601086,国芳集团,71133614.77,214.09,一般零售,2026-08-26
601038,一拖股份,782287915.86,1.72,专用设备,2026-08-26
601033,永兴股份,522430997.74,13.24,环境治理,2026-08-26
601019,山东出版,638345883.94,-4.72,出版,2026-08-26
600999,招商证券,10624328413.44,104.87,证券Ⅱ,2026-08-26
600993,马应龙,362612357.03,5.65,中药Ⅱ,2026-08-26
600992,贵绳股份,-105965787.5,-173.9335439297,通用设备,2026-08-26
600970,中材国际,933563881.95,-34.3,专业工程,2026-08-26
600968,海油发展,1867991136.02,2.11,油服工程,2026-08-26
600956,新天绿能,1280965783.86,-9.28,电力,2026-08-26
600935,华塑股份,-76490293.01,40.552595564,化学原料,2026-08-26
600927,永安期货,302928558.53,64.45,多元金融,2026-08-26
600925,苏能股份,53219748.59,-42.89,煤炭开采,2026-08-26
600883,博闻科技,15112835.24,5.31,种植业,2026-08-26
600879,航天电子,40589188.18,-76.63,航天装备Ⅱ,2026-08-26
600875,东方电气,2713249266.86,42.07,其他电源设备Ⅱ,2026-08-26
600874,创业环保,488426915.39,3.28,环境治理,2026-08-26
600868,梅雁吉祥,-2270760.27,92.5192215842,电力,2026-08-26
600854,春兰股份,98272706.74,-17.23,白色家电,2026-08-26
600850,电科数字,68295952.6,-36.54,IT服务Ⅱ,2026-08-26
600839,四川长虹,1646106319.78,228.62,黑色家电,2026-08-26
600833,第一医药,26169780.29,86.6,医药商业,2026-08-26
600831,广电网络,-487794253.09,-35.3271120472,电视广播Ⅱ,2026-08-26
600830,香溢融通,53147154.94,9.65,多元金融,2026-08-26
600828,茂业商业,-188499507.05,-644.96,一般零售,2026-08-26
600821,金开新能,80574113.3,-81.66,电力,2026-08-26
600771,广誉远,84657266.72,10.15,中药Ⅱ,2026-08-26
600756,浪潮软件,-142404907.23,3.6942031464,IT服务Ⅱ,2026-08-26
600755,厦门国贸,426304380.19,-18.5,物流,2026-08-26
600746,江苏索普,253380170.7,148.73,化学原料,2026-08-26
600728,佳都科技,30749456.15,-77.27,IT服务Ⅱ,2026-08-26
600703,三安光电,-97904534.71,-155.47,光学光电子,2026-08-26
600699,均胜电子,738950846.85,4.43,汽车零部件,2026-08-26
600692,亚通股份,18984223.66,284.0375346683,房地产开发,2026-08-26
600685,中船防务,836633375.14,58.94,航海装备Ⅱ,2026-08-26
600664,哈药股份,410320866.91,57.99,化学制药,2026-08-26
600624,ST复华,-27150255.41,-281.5484952366,化学制药,2026-08-26
600615,鑫源智造,-8673086.32,-195.5,工业金属,2026-08-26
600602,云赛智联,101864028.96,7.21,软件开发,2026-08-26
600576,祥源文旅,46460174.85,-47.22,旅游及景区,2026-08-26
600575,淮河能源,529978922.5,-36.57,电力,2026-08-26
600572,康恩贝,377770172.84,6.83,中药Ⅱ,2026-08-26
600570,恒生电子,260661502.09,0.06,软件开发,2026-08-26
600552,凯盛科技,63202135.72,22.71,光学光电子,2026-08-26
600548,深高速,918846192.9,-4.28,铁路公路,2026-08-26
600536,中国软件,-12401905.94,83.35900985,IT服务Ⅱ,2026-08-26
600528,中铁工业,614549930.44,-10.7,基础建设,2026-08-26
600518,康美药业,36034782.6,113.21,中药Ⅱ,2026-08-26
600497,驰宏锌锗,1590323741.2,70.58,工业金属,2026-08-26
600496,精工钢构,367837817.27,5.19,专业工程,2026-08-26
600490,鹏欣资源,224659211.67,58.81,工业金属,2026-08-26
600488,津药药业,43173512.75,-12.43,化学制药,2026-08-26
600479,千金药业,180846237.17,41.59,中药Ⅱ,2026-08-26
600475,华光环能,281950486.61,-1.24,电力,2026-08-26
600470,六国化工,-170687324.09,-14.3795609065,农化制品,2026-08-26
600468,百利电气,41704846.95,-26.72,电网设备,2026-08-26
600463,空港股份,-33337575.87,36.3124760057,房地产开发,2026-08-26
600456,宝钛股份,145675887.69,-29.1,小金属,2026-08-26
600449,宁夏建材,57803448.71,-45.29,水泥,2026-08-26
600435,北方导航,-47713482.99,-141.06,地面兵装Ⅱ,2026-08-26
600415,小商品城,1979200210.15,17.05,一般零售,2026-08-26
600409,三友化工,167854266.04,129.15,化学原料,2026-08-26
600396,华电辽能,105084173.81,22.06,电力,2026-08-26
600362,江西铜业,8631822608.0,106.77,工业金属,2026-08-26
600360,华微电子,117849891.6,10.15,半导体,2026-08-26
600356,恒丰纸业,111980130.65,17.95,造纸,2026-08-26
600352,浙江龙盛,1004016394.88,8.2,化学制品,2026-08-26
600330,天通股份,-282329966.35,-636.67,电子化学品Ⅱ,2026-08-26
600328,中盐化工,-272243891.68,-616.44,化学原料,2026-08-26
600327,大东方,24692732.83,-58.17,一般零售,2026-08-26
600267,海正药业,636475377.31,112.82,化学制药,2026-08-26
600259,中稀有色,403460048.74,456.51,小金属,2026-08-26
600251,冠农股份,537192265.84,79.09,农产品加工,2026-08-26
600235,民丰特纸,6766557.62,-55.11,造纸,2026-08-26
600223,福瑞达,81781510.32,-24.25,化妆品,2026-08-26
600216,浙江医药,606016341.66,-9.99,化学制药,2026-08-26
600215,派斯林,-27708194.98,21.0024826061,自动化设备,2026-08-26
600212,绿能慧充,-25646524.54,-3975.81,其他电源设备Ⅱ,2026-08-26
600207,安彩高科,-327718655.01,-52.0839483921,光伏设备,2026-08-26
600196,复星医药,1721467719.58,1.15,化学制药,2026-08-26
600160,巨化股份,2650249394.52,29.23,化学制品,2026-08-26
600159,大龙地产,-34187886.93,-217.8263038086,房地产开发,2026-08-26
600151,航天机电,-13429735.94,93.7646910768,汽车零部件,2026-08-26
600148,长春一东,11814929.54,278.87,汽车零部件,2026-08-26
600138,中青旅,22129262.54,-66.9,旅游及景区,2026-08-26
600136,ST明诚,-772926.37,-177.37,房地产服务,2026-08-26
600129,太极集团,87857299.91,-36.7,中药Ⅱ,2026-08-26
600107,*ST尔雅,-12505210.49,42.7905797338,服装家纺,2026-08-26
600099,林海股份,13666969.62,17.29,摩托车及其他,2026-08-26
600079,ST人福,1329553956.99,15.15,化学制药,2026-08-26
600076,康欣新材,-135542403.71,-1.0044909856,包装印刷,2026-08-26
600060,海信视像,1195373521.86,13.23,黑色家电,2026-08-26
600056,中国医药,249111341.87,-15.26,医药商业,2026-08-26
600055,万东医疗,-91667605.8,-278.69,医疗器械,2026-08-26
600025,华能水电,4376290594.5,-5.05,电力,2026-08-26
430749,金化高容,527944.4,-95.11,,2026-08-26
430746,七星科技,4592645.18,1189.25,,2026-08-26
430742,光维通信,5411830.25,353.95,,2026-08-26
