code,class,source,in_core48,rows,first_date,last_date,tail60_avg_amount,L1,L2,H1,F1,twin_overlap_rows,twin_close_mismatches,twin_pref_first_date
159698,深市ETF(码段),prefixed,False,751,2023-08-18,2026-09-22,116929333.4,True,True,True,True,,,
159699,深市ETF(码段),prefixed,False,748,2023-08-23,2026-09-22,18821934.516666666,False,False,True,True,,,
159700,深市ETF(码段),prefixed,False,290,2025-07-17,2026-09-22,6215423322.233334,True,True,False,True,,,
159701,深市ETF(码段),prefixed,False,1151,2021-12-23,2026-09-22,1470742.9333333333,False,False,True,True,,,
159703,深市ETF(码段),prefixed,False,1286,2021-06-08,2026-09-22,5984355.683333334,False,False,True,True,,,
159706,深市ETF(码段),prefixed,False,1155,2021-12-20,2026-09-22,3566957.816666667,False,False,True,True,,,
159707,深市ETF(码段),prefixed,False,1181,2021-11-12,2026-09-22,76903744.08333333,True,True,True,True,,,
159708,深市ETF(码段),prefixed,False,1269,2021-07-02,2026-09-22,10736158.666666666,False,False,True,True,,,
159709,深市ETF(码段),prefixed,False,1269,2021-07-02,2026-09-22,963727.9,False,False,True,True,,,
159711,深市ETF(码段),prefixed,False,1148,2021-12-28,2026-09-22,45655098.05,True,False,True,True,,,
159712,深市ETF(码段),prefixed,False,1182,2021-11-11,2026-09-22,14500294.1,False,False,True,True,,,
159713,深市ETF(码段),prefixed,False,1238,2021-08-16,2026-09-22,60257214.86666667,True,True,True,True,,,
159715,深市ETF(码段),prefixed,False,1219,2021-09-10,2026-09-22,65494442.583333336,True,True,True,True,,,
159716,深市ETF(码段),prefixed,False,1268,2021-06-28,2026-09-22,3282406.7333333334,False,False,True,True,,,
159717,深市ETF(码段),prefixed,False,1206,2021-09-29,2026-09-22,1171740.95,False,False,True,True,,,
159718,深市ETF(码段),prefixed,False,1149,2021-12-28,2026-09-22,45673570.833333336,True,False,True,True,,,
159719,深市ETF(码段),prefixed,False,1145,2021-12-28,2026-09-22,3902956.6666666665,False,False,True,True,,,
159720,深市ETF(码段),prefixed,False,1257,2021-07-20,2026-09-22,887430.05,False,False,True,True,,,
159721,深市ETF(码段),prefixed,False,1270,2021-06-25,2026-09-22,2932234.7,False,False,True,True,,,
159723,深市ETF(码段),prefixed,False,1200,2021-10-15,2026-09-22,1211742.6833333333,False,False,True,True,,,
159725,深市ETF(码段),prefixed,False,1269,2021-07-02,2026-09-22,7476761.95,False,False,True,True,,,
159726,深市ETF(码段),prefixed,False,1174,2021-11-23,2026-09-22,12240803.416666666,False,False,True,True,,,
159728,深市ETF(码段),prefixed,False,1137,2022-01-11,2026-09-22,6533999.733333333,False,False,True,True,,,
159729,深市ETF(码段),prefixed,False,1256,2021-07-21,2026-09-22,679700.3833333333,False,False,True,True,,,
159730,深市ETF(码段),prefixed,False,1150,2021-12-24,2026-09-22,1109715.85,False,False,True,True,,,
159731,深市ETF(码段),prefixed,False,1160,2021-12-10,2026-09-22,58059892.983333334,True,True,True,True,,,
159732,深市ETF(码段),prefixed,False,1233,2021-08-23,2026-09-22,455953406.5,True,True,True,True,,,
159735,深市ETF(码段),prefixed,False,1288,2021-06-04,2026-09-22,28096104.933333334,True,False,True,True,,,
159736,深市ETF(码段),prefixed,False,1210,2021-09-27,2026-09-22,22913463.333333332,True,False,True,True,,,
159738,深市ETF(码段),prefixed,False,1127,2022-01-28,2026-09-22,27386424.1,True,False,True,True,,,
159739,深市ETF(码段),prefixed,False,1178,2021-11-17,2026-09-22,25489376.85,True,False,True,True,,,
159740,深市ETF(码段),prefixed,False,1294,2021-05-27,2026-09-22,971703812.2666667,True,True,True,True,,,
159741,深市ETF(码段),prefixed,False,1289,2021-06-03,2026-09-22,108622737.21666667,True,True,True,True,,,
159742,深市ETF(码段),prefixed,False,1296,2021-05-25,2026-09-22,159856721.33333334,True,True,True,True,,,
159743,深市ETF(码段),prefixed,False,1140,2022-01-11,2026-09-22,1304928.5,False,False,True,True,,,
159745,深市ETF(码段),prefixed,False,1279,2021-06-18,2026-09-22,49299691.416666664,True,False,True,True,,,
159747,深市ETF(码段),prefixed,False,1261,2021-07-14,2026-09-22,61880121.21666667,True,True,True,True,,,
159748,深市ETF(码段),prefixed,False,1166,2021-12-03,2026-09-22,122285588.08333333,True,True,True,True,,,
159750,深市ETF(码段),prefixed,False,1120,2022-02-14,2026-09-22,65505494.63333333,True,True,True,True,,,
159751,深市ETF(码段),prefixed,False,1149,2021-12-28,2026-09-22,40897289.43333333,True,False,True,True,,,
159752,深市ETF(码段),prefixed,False,1251,2021-07-28,2026-09-22,6944262.6,False,False,True,True,,,
159755,深市ETF(码段),prefixed,False,1275,2021-06-24,2026-09-22,363392840.68333334,True,True,True,True,,,
159757,深市ETF(码段),prefixed,False,1243,2021-08-09,2026-09-22,10579274.233333332,False,False,True,True,,,
159758,深市ETF(码段),prefixed,False,1149,2021-12-28,2026-09-22,53479467.8,True,True,True,True,,,
159760,深市ETF(码段),prefixed,False,1155,2021-12-20,2026-09-22,1573504.3,False,False,True,True,,,
159761,深市ETF(码段),prefixed,False,1160,2021-12-13,2026-09-22,11725344.066666666,False,False,True,True,,,
159763,深市ETF(码段),prefixed,False,1218,2021-09-13,2026-09-22,6054546.716666667,False,False,True,True,,,
159766,深市ETF(码段),prefixed,False,1254,2021-07-23,2026-09-22,163680905.51666668,True,True,True,True,,,
159767,深市ETF(码段),prefixed,False,1233,2021-08-23,2026-09-22,4030051.85,False,False,True,True,,,
159768,深市ETF(码段),prefixed,False,1119,2022-02-16,2026-09-22,41790472.36666667,True,False,True,True,,,
159770,深市ETF(码段),prefixed,False,1185,2021-11-08,2026-09-22,165519141.11666667,True,True,True,True,,,
159773,深市ETF(码段),prefixed,False,1206,2021-10-08,2026-09-22,10113295.783333333,False,False,True,True,,,
159775,深市ETF(码段),prefixed,False,1131,2022-01-24,2026-09-22,18590558.066666666,False,False,True,True,,,
159776,深市ETF(码段),prefixed,False,1092,2022-03-25,2026-09-22,42022596.31666667,True,False,True,True,,,
159777,深市ETF(码段),prefixed,False,1198,2021-10-18,2026-09-22,3512571.683333333,False,False,True,True,,,
159778,深市ETF(码段),prefixed,False,1118,2022-02-17,2026-09-22,2495969.466666667,False,False,True,True,,,
159779,深市ETF(码段),prefixed,False,1171,2021-11-26,2026-09-22,12960495.516666668,False,False,True,True,,,
159780,深市ETF(码段),prefixed,False,1268,2021-07-05,2026-09-22,165364675.43333334,True,True,True,True,,,
159781,深市ETF(码段),prefixed,False,1268,2021-07-05,2026-09-22,590319812.9166666,True,True,True,True,,,
159782,深市ETF(码段),prefixed,False,1266,2021-07-07,2026-09-22,40304793.61666667,True,False,True,True,,,
159783,深市ETF(码段),prefixed,False,1268,2021-07-05,2026-09-22,233296636.5,True,True,True,True,,,
159786,深市ETF(码段),prefixed,False,1244,2021-08-06,2026-09-22,16709518.266666668,False,False,True,True,,,
159787,深市ETF(码段),prefixed,False,1100,2022-03-15,2026-09-22,1742867.05,False,False,True,True,,,
159788,深市ETF(码段),prefixed,False,1109,2022-03-02,2026-09-22,11146254.916666666,False,False,True,True,,,
159790,深市ETF(码段),prefixed,False,1244,2021-08-06,2026-09-22,24647219.933333334,True,False,True,True,,,
159791,深市ETF(码段),prefixed,False,1101,2022-03-08,2026-09-22,2514989.3,False,False,True,True,,,
159792,深市ETF(码段),prefixed,False,1209,2021-09-28,2026-09-22,2319698866.4666667,True,True,True,True,,,
159793,深市ETF(码段),prefixed,False,1172,2021-11-24,2026-09-22,2066031.7833333334,False,False,True,True,,,
159795,深市ETF(码段),prefixed,False,1121,2022-02-14,2026-09-22,2106954.95,False,False,True,True,,,
159796,深市ETF(码段),prefixed,False,1101,2022-03-14,2026-09-22,236633351.73333332,True,True,True,True,,,
159797,深市ETF(码段),prefixed,False,1061,2022-05-16,2026-09-22,4993874.75,False,False,True,True,,,
159798,深市ETF(码段),prefixed,False,1064,2022-05-11,2026-09-22,15113288.0,False,False,True,True,,,
159800,深市ETF(码段),prefixed,False,535,2024-07-12,2026-09-22,873504.8166666667,False,False,True,True,,,
159801,深市ETF(码段),prefixed,False,1604,2020-02-18,2026-09-22,290374866.3,True,True,True,True,,,
159804,深市ETF(码段),prefixed,False,1574,2020-03-31,2026-09-22,216385.8,False,False,True,True,,,
159805,深市ETF(码段),prefixed,False,1562,2020-04-17,2026-09-22,45066562.15,True,False,True,True,,,
159806,深市ETF(码段),prefixed,False,1581,2020-03-20,2026-09-22,14913032.35,False,False,True,True,,,
159807,深市ETF(码段),prefixed,False,1575,2020-03-30,2026-09-22,49482089.583333336,True,False,True,True,,,
159808,深市ETF(码段),prefixed,False,1467,2020-09-04,2026-09-22,2496927.5166666666,False,False,True,True,,,
159810,深市ETF(码段),prefixed,False,1506,2020-07-10,2026-09-22,5593051.383333334,False,False,True,True,,,
159811,深市ETF(码段),prefixed,False,1559,2020-04-22,2026-09-22,34222217.083333336,True,False,True,True,,,
159812,深市ETF(码段),prefixed,False,1535,2020-05-29,2026-09-22,27594877.833333332,True,False,True,True,,,
159813,深市ETF(码段),prefixed,False,1539,2020-05-25,2026-09-22,478847866.0833333,True,True,True,True,,,
159814,深市ETF(码段),prefixed,False,1502,2020-07-17,2026-09-22,50097598.516666666,True,True,True,True,,,
159816,深市ETF(码段),prefixed,False,1460,2020-09-04,2026-09-22,2850554814.366667,True,True,True,True,,,
159819,深市ETF(码段),prefixed,False,1454,2020-09-23,2026-09-22,614863737.0333333,True,True,True,True,,,
159820,深市ETF(码段),prefixed,False,1476,2020-08-24,2026-09-22,12647253.266666668,False,False,True,True,,,
159821,深市ETF(码段),prefixed,False,1430,2020-10-29,2026-09-22,2840970.35,False,False,True,True,,,
159822,深市ETF(码段),prefixed,False,1438,2020-10-23,2026-09-22,5537628.866666666,False,False,True,True,,,
159824,深市ETF(码段),prefixed,False,1383,2021-01-11,2026-09-22,4886132.766666667,False,False,True,True,,,
159825,深市ETF(码段),prefixed,False,1391,2020-12-29,2026-09-22,98037386.8,True,True,True,True,,,
159827,深市ETF(码段),prefixed,False,1398,2020-12-18,2026-09-22,2857610.4166666665,False,False,True,True,,,
159828,深市ETF(码段),prefixed,False,1382,2021-01-12,2026-09-22,68011126.68333334,True,True,True,True,,,
159830,深市ETF(码段),prefixed,False,1258,2021-07-19,2026-09-22,65652227.56666667,True,True,True,True,,,
159831,深市ETF(码段),prefixed,False,1085,2022-04-07,2026-09-22,114032634.4,True,True,True,True,,,
159834,深市ETF(码段),prefixed,False,1099,2022-03-16,2026-09-22,147508871.85,True,True,True,True,,,
159835,深市ETF(码段),prefixed,False,1333,2021-03-29,2026-09-22,26131823.05,True,False,True,True,,,
159836,深市ETF(码段),prefixed,False,1296,2021-05-25,2026-09-22,3801174.966666667,False,False,True,True,,,
159837,深市ETF(码段),prefixed,False,1371,2021-01-27,2026-09-22,45966834.28333333,True,False,True,True,,,
159838,深市ETF(码段),prefixed,False,1249,2021-07-30,2026-09-22,4923461.483333333,False,False,True,True,,,
159839,深市ETF(码段),prefixed,False,1358,2021-02-22,2026-09-22,67588498.43333334,True,True,True,True,,,
159840,深市ETF(码段),prefixed,False,1234,2021-08-20,2026-09-22,78444822.45,True,True,True,True,,,
159841,深市ETF(码段),prefixed,False,1362,2021-02-09,2026-09-22,291447530.76666665,True,True,True,True,,,
159842,深市ETF(码段),prefixed,False,1339,2021-03-19,2026-09-22,338196278.76666665,True,True,True,True,,,
159843,深市ETF(码段),prefixed,False,1364,2021-02-05,2026-09-22,7521954.85,False,False,True,True,,,
159845,深市ETF(码段),prefixed,False,1331,2021-03-31,2026-09-22,2755534377.9333334,True,True,True,True,,,
159847,深市ETF(码段),prefixed,False,1258,2021-07-19,2026-09-22,30690333.366666667,True,False,True,True,,,
159848,深市ETF(码段),prefixed,False,1344,2021-03-12,2026-09-22,3271284.25,False,False,True,True,,,
159849,深市ETF(码段),prefixed,False,1352,2021-03-02,2026-09-22,2975473.4166666665,False,False,True,True,,,
159850,深市ETF(码段),prefixed,False,1359,2021-02-19,2026-09-22,10116361.266666668,False,False,True,True,,,
159851,深市ETF(码段),prefixed,False,1339,2021-03-19,2026-09-22,262285348.11666667,True,True,True,True,,,
159852,深市ETF(码段),prefixed,False,1362,2021-02-09,2026-09-22,496951350.3333333,True,True,True,True,,,
159855,深市ETF(码段),prefixed,False,1354,2021-02-26,2026-09-22,18189813.316666666,False,False,True,True,,,
159856,深市ETF(码段),prefixed,False,1368,2021-02-01,2026-09-22,2497560.0,False,False,True,True,,,
159857,深市ETF(码段),prefixed,False,1356,2021-02-24,2026-09-22,69528218.66666667,True,True,True,True,,,
159858,深市ETF(码段),prefixed,False,1335,2021-03-25,2026-09-22,43583988.43333333,True,False,True,True,,,
159859,深市ETF(码段),prefixed,False,1266,2021-07-07,2026-09-22,212390355.78333333,True,True,True,True,,,
159861,深市ETF(码段),prefixed,False,1329,2021-04-02,2026-09-22,4116714.2333333334,False,False,True,True,,,
159862,深市ETF(码段),prefixed,False,1183,2021-11-08,2026-09-22,3032114.4,False,False,True,True,,,
159863,深市ETF(码段),prefixed,False,1345,2021-03-11,2026-09-22,3645891.6166666667,False,False,True,True,,,
159864,深市ETF(码段),prefixed,False,1242,2021-08-10,2026-09-22,13690177.316666666,False,False,True,True,,,
159865,深市ETF(码段),prefixed,False,1348,2021-03-08,2026-09-22,224744102.06666666,True,True,True,True,,,
159866,深市ETF(码段),prefixed,False,1326,2021-04-08,2026-09-22,276699798.23333335,True,True,True,True,,,
159867,深市ETF(码段),prefixed,False,1349,2021-03-05,2026-09-22,35779722.983333334,True,False,True,True,,,
159869,深市ETF(码段),prefixed,False,1349,2021-03-05,2026-09-22,612889597.7,True,True,True,True,,,
159870,深市ETF(码段),prefixed,False,1351,2021-03-03,2026-09-22,439012368.18333334,True,True,True,True,,,
159871,深市ETF(码段),prefixed,False,1331,2021-03-31,2026-09-22,41282480.21666667,True,False,True,True,,,
159872,深市ETF(码段),prefixed,False,1270,2021-07-01,2026-09-22,959182.2333333333,False,False,True,True,,,
159873,深市ETF(码段),prefixed,False,1333,2021-03-29,2026-09-22,10462914.55,False,False,True,True,,,
159875,深市ETF(码段),prefixed,False,1237,2021-08-17,2026-09-22,73340100.75,True,True,True,True,,,
159876,深市ETF(码段),prefixed,False,1335,2021-03-24,2026-09-22,87479089.26666667,True,True,True,True,,,
159877,深市ETF(码段),prefixed,False,1187,2021-11-03,2026-09-22,2641418.3,False,False,True,True,,,
159880,深市ETF(码段),prefixed,False,1335,2021-03-25,2026-09-22,36786780.03333333,True,False,True,True,,,
159881,深市ETF(码段),prefixed,False,1270,2021-07-01,2026-09-22,15376008.983333332,False,False,True,True,,,
159883,深市ETF(码段),prefixed,False,1310,2021-04-30,2026-09-22,86151077.66666667,True,True,True,True,,,
159885,深市ETF(码段),prefixed,False,1322,2021-04-14,2026-09-22,925844.0333333333,False,False,True,True,,,
159886,深市ETF(码段),prefixed,False,1312,2021-04-28,2026-09-22,4907150.75,False,False,True,True,,,
159887,深市ETF(码段),prefixed,False,1299,2021-05-20,2026-09-22,99846879.78333333,True,True,True,True,,,
159888,深市ETF(码段),prefixed,False,1298,2021-05-21,2026-09-22,19338950.55,False,False,True,True,,,
159889,深市ETF(码段),prefixed,False,1219,2021-09-09,2026-09-22,1393292.6,False,False,True,True,,,
159890,深市ETF(码段),prefixed,False,1329,2021-04-02,2026-09-22,32426926.633333333,True,False,True,True,,,
159891,深市ETF(码段),prefixed,False,1282,2021-06-15,2026-09-22,11441704.8,False,False,True,True,,,
159892,深市ETF(码段),prefixed,False,1199,2021-10-19,2026-09-22,813079082.3833333,True,True,True,True,,,
159895,深市ETF(码段),prefixed,False,1192,2021-10-21,2026-09-22,4582175.433333334,False,False,True,True,,,
159896,深市ETF(码段),prefixed,False,1171,2021-11-24,2026-09-22,3972609.4833333334,False,False,True,True,,,
159898,深市ETF(码段),prefixed,False,1288,2021-06-04,2026-09-22,13690398.916666666,False,False,True,True,,,
159899,深市ETF(码段),prefixed,False,1273,2021-06-28,2026-09-22,27088845.916666668,True,False,True,True,,,
159901,深市ETF(码段),bare,True,1630,2020-01-02,2026-09-22,369872490.8833333,True,True,True,True,1630.0,0.0,2006-04-24
159902,深市ETF(码段),prefixed,False,4873,2006-09-05,2026-09-22,10811939.3,False,False,True,True,,,
159903,深市ETF(码段),prefixed,False,4041,2010-02-02,2026-09-22,77392682.96666667,True,True,True,True,,,
159905,深市ETF(码段),prefixed,False,3814,2011-01-11,2026-09-22,47940860.43333333,True,False,True,True,,,
159906,深市ETF(码段),prefixed,False,3747,2011-02-23,2026-09-22,20849518.7,True,False,True,True,,,
159907,深市ETF(码段),prefixed,False,3665,2011-08-10,2026-09-22,9789967.35,False,False,True,True,,,
159908,深市ETF(码段),prefixed,False,3595,2011-07-13,2026-09-22,49928491.78333333,True,False,True,True,,,
159909,深市ETF(码段),prefixed,False,3597,2011-09-01,2026-09-22,9504296.116666667,False,False,True,True,,,
159910,深市ETF(码段),prefixed,False,3566,2011-09-27,2026-09-22,1024309.9833333333,False,False,True,True,,,
159912,深市ETF(码段),prefixed,False,3601,2011-11-24,2026-09-22,2324802.9,False,False,True,True,,,
159913,深市ETF(码段),prefixed,False,3499,2011-10-25,2026-09-22,546111.8,False,False,True,True,,,
159915,深市ETF(码段),bare,True,1630,2020-01-02,2026-09-22,7280062834.916667,True,True,True,True,1630.0,0.0,2011-12-09
159916,深市ETF(码段),prefixed,False,3463,2011-10-24,2026-09-22,456196.7833333333,False,False,True,True,,,
159918,深市ETF(码段),prefixed,False,3421,2012-05-11,2026-09-22,2757767.6666666665,False,False,True,True,,,
159919,深市ETF(码段),bare,True,1631,2020-01-02,2026-09-22,1060793498.3166667,True,True,True,True,1631.0,0.0,2012-05-28
159920,深市ETF(码段),bare,True,1631,2020-01-02,2026-09-22,377029377.05,True,True,True,True,1631.0,0.0,2012-10-22
159922,深市ETF(码段),prefixed,False,3288,2013-03-15,2026-09-22,655967297.8666667,True,True,True,True,,,
159923,深市ETF(码段),prefixed,False,3285,2013-03-05,2026-09-22,4445711.55,False,False,True,True,,,
159925,深市ETF(码段),prefixed,False,3269,2013-04-11,2026-09-22,150057940.01666668,True,True,True,True,,,
159928,深市ETF(码段),bare,True,1631,2020-01-02,2026-09-22,336400572.5,True,True,True,True,1631.0,0.0,2013-09-16
159929,深市ETF(码段),prefixed,False,3165,2013-09-16,2026-09-22,100283353.05,True,True,True,True,,,
159930,深市ETF(码段),prefixed,False,3161,2013-09-16,2026-09-22,110138544.98333333,True,True,True,True,,,
159931,深市ETF(码段),prefixed,False,3161,2013-09-16,2026-09-22,469405.06666666665,False,False,True,True,,,
159933,深市ETF(码段),prefixed,False,3052,2013-10-16,2026-09-22,313998.01666666666,False,False,True,True,,,
159934,黄金ETF-深,bare,True,1631,2020-01-02,2026-09-22,875650354.0833334,True,True,True,True,1631.0,0.0,2013-12-16
159935,深市ETF(码段),prefixed,False,2973,2014-01-21,2026-09-22,4066452.283333333,False,False,True,True,,,
159936,深市ETF(码段),prefixed,False,2913,2014-06-25,2026-09-22,1750300.5666666667,False,False,True,True,,,
159937,黄金ETF-深,prefixed,False,2847,2015-01-08,2026-09-22,706376529.8833333,True,True,True,True,,,
159938,深市ETF(码段),prefixed,False,2791,2015-04-03,2026-09-22,61290938.3,True,True,True,True,,,
159939,深市ETF(码段),prefixed,False,2827,2015-02-05,2026-09-22,47463026.233333334,True,False,True,True,,,
159940,深市ETF(码段),prefixed,False,2780,2015-04-17,2026-09-22,6374371.7,False,False,True,True,,,
159941,深市ETF(码段),prefixed,False,2723,2015-07-13,2026-09-22,1021237085.35,True,True,True,True,,,
159943,深市ETF(码段),prefixed,False,2726,2015-07-08,2026-09-22,41358070.916666664,True,False,True,True,,,
159944,深市ETF(码段),prefixed,False,2703,2015-07-06,2026-09-22,6018830.2,False,False,True,True,,,
159945,深市ETF(码段),prefixed,False,2725,2015-07-06,2026-09-22,8659863.6,False,False,True,True,,,
159948,深市ETF(码段),prefixed,False,2505,2016-05-31,2026-09-22,138710958.63333333,True,True,True,True,,,
159949,深市ETF(码段),bare,True,1631,2020-01-02,2026-09-22,2245516954.883333,True,True,True,True,1631.0,0.0,2016-07-22
159952,深市ETF(码段),prefixed,False,2259,2017-05-19,2026-09-22,895693415.9333333,True,True,True,True,,,
159954,深市ETF(码段),prefixed,False,2071,2018-03-15,2026-09-22,2918333.0,False,False,True,True,,,
159956,深市ETF(码段),prefixed,False,2076,2018-03-07,2026-09-22,6869348.783333333,False,False,True,True,,,
159957,深市ETF(码段),prefixed,False,2116,2018-01-04,2026-09-22,259670552.63333333,True,True,True,True,,,
159958,深市ETF(码段),prefixed,False,2105,2018-01-19,2026-09-22,10974059.566666666,False,False,True,True,,,
159959,深市ETF(码段),prefixed,False,1863,2019-01-18,2026-09-22,734198.7166666667,False,False,True,True,,,
159960,深市ETF(码段),prefixed,False,1921,2018-10-22,2026-09-22,9705593.983333332,False,False,True,True,,,
159961,深市ETF(码段),prefixed,False,1867,2018-12-19,2026-09-22,4630688.916666667,False,False,True,True,,,
159964,深市ETF(码段),prefixed,False,1804,2019-04-19,2026-09-22,10647968.316666666,False,False,True,True,,,
159965,深市ETF(码段),prefixed,False,1801,2019-04-24,2026-09-22,371845.61666666664,False,False,True,True,,,
159966,深市ETF(码段),prefixed,False,1747,2019-07-15,2026-09-22,8181325.15,False,False,True,True,,,
159967,深市ETF(码段),prefixed,False,1747,2019-07-15,2026-09-22,940877400.7333333,True,True,True,True,,,
159968,深市ETF(码段),prefixed,False,1675,2019-10-31,2026-09-22,14168332.716666667,False,False,True,True,,,
159970,深市ETF(码段),prefixed,False,1620,2020-01-10,2026-09-22,870111.6166666667,False,False,True,True,,,
159971,深市ETF(码段),prefixed,False,1754,2019-07-02,2026-09-22,138101454.26666668,True,True,True,True,,,
159972,深市ETF(码段),prefixed,False,1664,2019-11-08,2026-09-22,1322983792.3666666,True,True,True,True,,,
159973,深市ETF(码段),prefixed,False,1716,2019-08-09,2026-09-22,788179.1166666667,False,False,True,True,,,
159974,深市ETF(码段),prefixed,False,1636,2019-12-18,2026-09-22,1255996.6666666667,False,False,True,True,,,
159975,深市ETF(码段),prefixed,False,1631,2020-01-02,2026-09-22,4211332.433333334,False,False,True,True,,,
159976,深市ETF(码段),prefixed,False,1616,2020-01-17,2026-09-22,594989.9833333333,False,False,True,True,,,
159977,深市ETF(码段),prefixed,False,1694,2019-09-27,2026-09-22,263600265.46666667,True,True,True,True,,,
159980,深市ETF(码段),bare,True,1631,2020-01-02,2026-09-22,362046023.56666666,True,True,True,True,1631.0,0.0,2019-12-24
159981,深市ETF(码段),prefixed,False,1620,2020-01-17,2026-09-22,555381432.5166667,True,True,True,True,,,
159982,深市ETF(码段),prefixed,False,1602,2020-02-20,2026-09-22,19142407.316666666,False,False,True,True,,,
159985,深市ETF(码段),bare,True,1631,2020-01-02,2026-09-22,562848580.2666667,True,True,True,True,1631.0,0.0,2019-12-05
159991,深市ETF(码段),prefixed,False,1557,2020-04-24,2026-09-22,6103054.85,False,False,True,True,,,
