code,board,first,last,ok_static,exclude_reason
002055,main,2006-07-25,2026-09-22,False,r1_loss+r2_st
002056,main,2006-08-02,2026-09-22,True,
002057,main,2006-08-02,2026-09-22,True,
002058,main,2006-08-02,2026-09-22,True,
002059,main,2006-08-10,2026-09-22,False,r1_loss
002060,main,2006-08-10,2026-09-22,True,
002061,main,2006-08-16,2026-09-22,True,
002062,main,2006-08-16,2026-09-22,True,
002063,main,2006-08-23,2026-09-22,True,
002064,main,2006-08-23,2026-09-22,True,
002065,main,2006-08-23,2026-09-22,True,
002066,main,2006-08-23,2026-09-22,False,r1_loss
002067,main,2006-09-15,2026-09-22,True,
002068,main,2006-09-15,2026-09-22,False,r1_loss
002069,main,2006-09-28,2026-09-22,False,r1_loss
002072,main,2006-10-18,2026-09-22,False,r1_loss
002073,main,2006-10-18,2026-09-22,True,
002074,main,2006-10-18,2026-09-22,True,
002075,main,2006-10-25,2026-09-22,True,
002076,main,2006-10-25,2026-09-22,False,r1_loss
002077,main,2006-11-16,2026-09-22,True,
002078,main,2006-11-16,2026-09-22,True,
002079,main,2006-11-16,2026-09-22,True,
002080,main,2006-11-20,2026-09-22,True,
002081,main,2006-11-20,2026-09-22,True,
002082,main,2006-11-20,2026-09-22,False,r1_loss+r2_st
002083,main,2006-11-24,2026-09-22,True,
002084,main,2006-11-24,2026-09-22,False,r1_loss
002085,main,2006-11-28,2026-09-22,True,
002086,main,2006-11-28,2026-09-22,False,r1_loss
002088,main,2006-11-30,2026-09-22,False,r1_loss
002090,main,2006-12-08,2026-09-22,True,
002091,main,2006-12-08,2026-09-22,True,
002092,main,2006-12-08,2026-09-22,False,r1_loss
002093,main,2006-12-15,2026-09-22,False,r1_loss
002094,main,2006-12-15,2026-09-22,False,r1_loss
002095,main,2006-12-15,2026-09-22,False,r1_loss
002096,main,2006-12-22,2026-09-22,True,
002097,main,2006-12-22,2026-09-22,True,
002098,main,2006-12-22,2026-09-22,True,
002099,main,2006-12-26,2026-09-22,False,r1_loss
002100,main,2006-12-26,2026-09-22,False,r1_loss
002101,main,2006-12-29,2026-09-22,True,
002102,main,2006-12-29,2026-09-22,False,r1_loss+r2_st
002103,main,2007-01-10,2026-09-22,True,
002104,main,2007-01-10,2026-09-22,False,r1_loss
002105,main,2007-01-12,2026-09-22,False,r1_loss
002106,main,2007-01-12,2026-09-22,True,
002107,main,2007-01-24,2026-09-22,True,
002108,main,2007-01-24,2026-09-22,True,
002109,main,2007-01-26,2026-09-22,False,r1_loss+r2_st
002110,main,2007-01-26,2026-09-22,False,r1_loss
002111,main,2007-01-26,2026-09-22,True,
002112,main,2007-02-08,2026-09-22,True,
002114,main,2007-02-15,2026-09-22,False,r1_loss
002115,main,2007-02-15,2026-09-22,False,r1_loss
002116,main,2007-02-15,2026-09-22,True,
002117,main,2007-03-02,2026-09-22,True,
002119,main,2007-03-02,2026-09-22,True,
002120,main,2007-03-06,2026-09-22,True,
002121,main,2007-03-06,2026-09-22,False,r1_loss
002122,main,2007-03-28,2026-09-22,False,r1_loss+r2_st
002123,main,2007-03-28,2026-09-22,False,r1_loss
002124,main,2007-04-03,2026-09-22,False,r1_loss
002125,main,2007-04-03,2026-09-22,True,
002126,main,2007-04-18,2026-09-22,True,
002127,main,2007-04-18,2026-09-22,False,r1_loss
002128,main,2007-04-18,2026-09-22,True,
002129,main,2007-04-20,2026-09-22,False,r1_loss
002130,main,2007-04-20,2026-09-22,True,
002131,main,2007-04-27,2026-09-22,False,r1_loss
002132,main,2007-04-27,2026-09-22,True,
002133,main,2007-04-27,2026-09-22,False,r1_loss
002134,main,2007-05-16,2026-09-22,True,
002135,main,2007-05-30,2026-09-22,True,
002136,main,2007-05-30,2026-09-22,False,r1_loss
002137,main,2007-06-13,2026-09-22,True,
002138,main,2007-06-13,2026-09-22,True,
002139,main,2007-06-29,2026-09-22,True,
002140,main,2007-07-12,2026-09-22,True,
002141,main,2007-07-20,2026-09-22,True,
002142,main,2007-07-19,2026-09-22,True,
002144,main,2007-08-03,2026-09-22,True,
002145,main,2007-08-03,2026-09-22,True,
002146,main,2007-08-08,2026-09-22,False,r1_loss
002148,main,2007-08-10,2026-09-22,False,r1_loss
002149,main,2007-08-10,2026-09-22,True,
002150,main,2007-08-10,2026-09-22,True,
002151,main,2007-08-13,2026-09-22,False,r1_loss
002152,main,2007-08-13,2026-09-22,True,
002153,main,2007-08-13,2026-09-22,False,r1_loss
002154,main,2007-08-16,2026-09-22,True,
002155,main,2007-08-16,2026-09-22,True,
002156,main,2007-08-16,2026-09-22,True,
002157,main,2007-08-17,2026-09-22,False,r1_loss
002158,main,2007-08-17,2026-09-22,True,
002159,main,2007-08-17,2026-09-22,True,
002160,main,2007-08-21,2026-09-22,True,
002161,main,2007-08-21,2026-09-22,False,r1_loss
002162,main,2007-08-23,2026-09-22,True,
002163,main,2007-08-23,2026-09-22,False,r1_loss
002164,main,2007-08-23,2026-09-22,True,
002165,main,2007-09-13,2026-09-22,False,r1_loss
002166,main,2007-09-13,2026-09-22,True,
002167,main,2007-09-13,2026-09-22,True,
002168,main,2007-09-19,2026-09-22,False,r1_loss+r2_st
002169,main,2007-09-19,2026-09-22,True,
002170,main,2007-09-19,2026-09-22,True,
002171,main,2007-09-21,2026-09-22,True,
002172,main,2007-09-21,2026-09-22,True,
002173,main,2007-09-25,2026-09-22,False,r1_loss
002174,main,2007-09-25,2026-09-22,False,r1_loss
002175,main,2007-10-12,2026-09-22,False,r1_loss+r2_st
002176,main,2007-10-12,2026-09-22,False,r1_loss
002177,main,2007-11-01,2026-09-22,True,
002178,main,2007-11-01,2026-09-22,False,r1_loss
002179,main,2007-11-01,2026-09-22,True,
002180,main,2007-11-13,2026-09-22,False,r1_loss
002181,main,2007-11-16,2026-09-22,False,r1_loss
002182,main,2007-11-13,2026-09-22,False,r1_loss
002183,main,2007-11-13,2026-09-22,False,r1_loss
002184,main,2007-11-16,2026-09-22,False,r1_loss
002185,main,2007-11-20,2026-09-22,True,
002186,main,2007-11-20,2026-09-22,True,
002187,main,2007-11-22,2026-09-22,False,r1_loss
002188,main,2007-11-22,2026-09-22,True,
002189,main,2007-12-03,2026-09-22,False,r1_loss
002190,main,2007-12-03,2026-09-22,False,r1_loss
002191,main,2007-12-05,2026-09-22,False,r1_loss
002192,main,2007-12-05,2026-09-22,True,
002193,main,2007-12-07,2026-09-22,False,r1_loss+r2_st
002194,main,2007-12-07,2026-09-22,False,r1_loss
002195,main,2007-12-12,2026-09-22,True,
002196,main,2007-12-12,2026-09-22,True,
002197,main,2007-12-18,2026-09-22,False,r1_loss
002198,main,2007-12-18,2026-09-22,False,r1_loss+r2_st
002199,main,2007-12-21,2026-09-22,False,r1_loss
002200,main,2007-12-21,2026-09-22,False,r1_loss
002201,main,2007-12-26,2026-09-22,True,
002202,main,2007-12-26,2026-09-22,True,
002203,main,2008-01-16,2026-09-22,True,
002204,main,2008-01-16,2026-09-22,True,
002205,main,2008-01-23,2026-09-22,False,r1_loss
002206,main,2008-01-23,2026-09-22,True,
002207,main,2008-01-28,2026-09-22,False,r1_loss+r2_st
002208,main,2008-01-28,2026-09-22,False,r1_loss
002209,main,2008-01-30,2026-09-22,True,
002210,main,2008-01-30,2026-09-22,True,
002211,main,2008-02-01,2026-09-22,False,r1_loss+r2_st
002212,main,2008-02-01,2026-09-22,False,r1_loss
002213,main,2008-02-01,2026-09-22,False,r1_loss
002214,main,2008-02-18,2026-09-22,False,r1_loss
002215,main,2008-02-18,2026-09-22,True,
002216,main,2008-02-20,2026-09-22,True,
002217,main,2008-02-20,2026-09-22,False,r2_st
002218,main,2008-02-28,2026-09-22,False,r1_loss
002219,main,2008-03-06,2026-09-22,True,
002221,main,2008-03-06,2026-09-22,False,r1_loss
002222,main,2008-03-19,2026-09-22,True,
002223,main,2008-04-18,2026-09-22,True,
002224,main,2008-04-25,2026-09-22,False,r1_loss
002225,main,2008-04-25,2026-09-22,True,
002226,main,2008-05-06,2026-09-22,True,
002227,main,2008-05-06,2026-09-22,False,r1_loss+r2_st
002228,main,2008-05-08,2026-09-22,True,
002229,main,2008-05-08,2026-09-22,False,r1_loss
002230,main,2008-05-12,2026-09-22,True,
002232,main,2008-05-09,2026-09-22,True,
002233,main,2008-05-16,2026-09-22,True,
002234,main,2008-05-16,2026-09-22,False,r1_loss
002235,main,2008-05-16,2026-09-22,False,r1_loss
002236,main,2008-05-20,2026-09-22,True,
002237,main,2008-05-20,2026-09-22,True,
002238,main,2008-05-26,2026-09-22,False,r1_loss
002239,main,2008-05-22,2026-09-22,True,
002240,main,2008-05-23,2026-09-22,False,r1_loss
002241,main,2008-05-22,2026-09-22,True,
002242,main,2008-05-28,2026-09-22,True,
002243,main,2008-05-28,2026-09-22,True,
002244,main,2008-05-29,2026-09-22,True,
002245,main,2008-06-05,2026-09-22,True,
002246,main,2008-06-05,2026-09-22,True,
002247,main,2008-06-12,2026-09-22,True,
002248,main,2008-06-12,2026-09-22,True,
002249,main,2008-06-19,2026-09-22,True,
002250,main,2008-06-19,2026-09-22,True,
002251,main,2008-06-19,2026-09-22,True,
002252,main,2008-06-23,2026-09-22,True,
002253,main,2008-06-23,2026-09-22,False,r1_loss
002254,main,2008-06-25,2026-09-22,True,
002255,main,2008-06-25,2026-09-22,True,
002256,main,2008-06-25,2026-09-22,True,
002258,main,2008-07-08,2026-09-22,True,
002259,main,2008-07-16,2026-09-22,True,
002261,main,2008-07-23,2026-09-22,True,
002262,main,2008-07-23,2026-09-22,True,
002263,main,2008-07-28,2026-09-22,True,
002264,main,2008-07-31,2026-09-22,True,
002265,main,2008-08-06,2026-09-22,True,
002266,main,2008-08-06,2026-09-22,True,
002267,main,2008-08-13,2026-09-22,True,
002268,main,2008-08-11,2026-09-22,True,
002269,main,2008-08-28,2026-09-22,False,r1_loss
002270,main,2008-09-05,2026-09-22,True,
002271,main,2008-09-10,2026-09-22,True,
002272,main,2008-09-19,2026-09-22,False,r1_loss
002273,main,2008-09-19,2026-09-22,True,
002274,main,2008-09-25,2026-09-22,False,r1_loss
002275,main,2009-07-10,2026-09-22,True,
002276,main,2009-07-10,2026-09-22,True,
002277,main,2009-07-28,2026-09-22,False,r1_loss
002278,main,2009-08-11,2026-09-22,True,
002279,main,2009-08-11,2026-09-22,True,
002281,main,2009-08-21,2026-09-22,True,
002282,main,2009-08-21,2026-09-22,True,
002283,main,2009-08-21,2026-09-22,True,
002284,main,2009-08-28,2026-09-22,True,
002285,main,2009-08-28,2026-09-22,False,r1_loss
002286,main,2009-08-28,2026-09-22,True,
002287,main,2009-08-28,2026-09-22,True,
002289,main,2009-09-03,2026-09-22,False,r1_loss
002290,main,2009-09-03,2026-09-22,True,
002291,main,2009-09-03,2026-09-22,False,r1_loss
002292,main,2009-09-10,2026-09-22,True,
002293,main,2009-09-10,2026-09-22,True,
002294,main,2009-09-10,2026-09-22,True,
002295,main,2009-09-29,2026-09-22,False,r1_loss
002296,main,2009-09-29,2026-09-22,True,
002297,main,2009-09-29,2026-09-22,True,
002298,main,2009-09-29,2026-09-22,False,r1_loss
002299,main,2009-10-21,2026-09-22,True,
002300,main,2009-10-21,2026-09-22,True,
002301,main,2009-10-21,2026-09-22,True,
002302,main,2009-11-03,2026-09-22,False,r1_loss
002303,main,2009-11-03,2026-09-22,True,
002304,main,2009-11-06,2026-09-22,True,
002305,main,2009-11-06,2026-09-22,False,r1_loss+r2_st
002306,main,2009-11-11,2026-09-22,False,r1_loss+r2_st
002307,main,2009-11-11,2026-09-22,False,r1_loss
002309,main,2009-11-27,2026-09-22,False,r1_loss
002310,main,2009-11-27,2026-09-22,False,r1_loss
002311,main,2009-11-27,2026-09-22,True,
002312,main,2009-12-03,2026-09-22,True,
002313,main,2009-12-03,2026-09-22,False,r1_loss
002314,main,2009-12-03,2026-09-22,False,r1_loss
002315,main,2009-12-09,2026-09-22,True,
002316,main,2009-12-09,2026-09-22,True,
002317,main,2009-12-11,2026-09-22,True,
002318,main,2009-12-11,2026-09-22,True,
002319,main,2009-12-11,2026-09-22,False,r1_loss
002320,main,2009-12-16,2026-09-22,True,
002321,main,2009-12-16,2026-09-22,False,r1_loss
002322,main,2009-12-18,2026-09-22,True,
002323,main,2009-12-18,2026-09-22,False,r1_loss+r2_st
002324,main,2009-12-18,2026-09-22,True,
002326,main,2009-12-22,2026-09-22,False,r1_loss
002327,main,2009-12-30,2026-09-22,True,
002328,main,2009-12-30,2026-09-22,True,
002329,main,2010-01-06,2026-09-22,False,r1_loss
002330,main,2010-01-06,2026-09-22,False,r1_loss
002331,main,2010-01-06,2026-09-22,False,r1_loss
002332,main,2010-01-12,2026-09-22,True,
002333,main,2010-01-12,2026-09-22,True,
002334,main,2010-01-13,2026-09-22,True,
002335,main,2010-01-13,2026-09-22,True,
002337,main,2010-01-15,2026-09-22,True,
002338,main,2010-01-15,2026-09-22,True,
002339,main,2010-01-22,2026-09-22,True,
002340,main,2010-01-22,2026-09-22,True,
002342,main,2010-01-26,2026-09-22,True,
002343,main,2010-01-26,2026-09-22,False,r1_loss
002344,main,2010-01-26,2026-09-22,True,
002345,main,2010-01-28,2026-09-22,True,
002346,main,2010-01-28,2026-09-22,True,
002347,main,2010-01-28,2026-09-22,False,r1_loss
002348,main,2010-02-03,2026-09-22,False,r1_loss
002349,main,2010-02-03,2026-09-22,True,
002350,main,2010-02-03,2026-09-22,True,
002351,main,2010-02-05,2026-09-22,True,
002352,main,2010-02-05,2026-09-22,True,
002353,main,2010-02-05,2026-09-22,True,
002354,main,2010-02-09,2026-09-22,False,r1_loss
002355,main,2010-02-09,2026-09-22,False,r1_loss
002356,main,2010-02-09,2026-09-22,True,
002357,main,2010-02-10,2026-09-22,True,
002358,main,2010-02-10,2026-09-22,True,
002360,main,2010-03-03,2026-09-22,False,r1_loss+r2_st
002361,main,2010-03-03,2026-09-22,False,r1_loss
002362,main,2010-03-03,2026-09-22,False,r1_loss
002363,main,2010-03-05,2026-09-22,True,
002364,main,2010-03-05,2026-09-22,True,
002365,main,2010-03-05,2026-09-22,True,
002366,main,2010-03-12,2026-09-22,False,r1_loss
002367,main,2010-03-12,2026-09-22,True,
002368,main,2010-03-12,2026-09-22,False,r1_loss
002369,main,2010-03-16,2026-09-22,False,r1_loss
002370,main,2010-03-16,2026-09-22,False,r1_loss
002371,main,2010-03-16,2026-09-22,True,
002372,main,2010-03-18,2026-09-22,True,
002373,main,2010-03-18,2026-09-22,True,
002374,main,2010-03-18,2026-09-22,False,r1_loss
002375,main,2010-03-23,2026-09-22,True,
002376,main,2010-03-23,2026-09-22,True,
002377,main,2010-03-23,2026-09-22,True,
002378,main,2010-03-31,2026-09-22,True,
002379,main,2010-03-31,2026-09-22,True,
002380,main,2010-03-31,2026-09-22,True,
002381,main,2010-04-02,2026-09-22,True,
002382,main,2010-04-02,2026-09-22,False,r1_loss
002383,main,2010-04-02,2026-09-22,False,r1_loss
002384,main,2010-04-09,2026-09-22,True,
002385,main,2010-04-09,2026-09-22,False,r1_loss
002386,main,2010-04-09,2026-09-22,True,
002387,main,2010-04-13,2026-09-22,False,r1_loss
002388,main,2010-04-13,2026-09-22,False,r1_loss
002389,main,2010-04-13,2026-09-22,True,
002390,main,2010-04-16,2026-09-22,True,
002391,main,2010-04-16,2026-09-22,True,
002392,main,2010-04-23,2026-09-22,True,
002393,main,2010-04-23,2026-09-22,True,
002394,main,2010-04-23,2026-09-22,True,
002395,main,2010-04-29,2026-09-22,True,
002396,main,2010-06-23,2026-09-22,True,
002397,main,2010-04-29,2026-09-22,True,
002398,main,2010-05-06,2026-09-22,True,
002399,main,2010-05-06,2026-09-22,True,
002400,main,2010-05-06,2026-09-22,True,
002401,main,2010-05-06,2026-09-22,True,
002402,main,2010-05-11,2026-09-22,True,
002403,main,2010-05-11,2026-09-22,False,r1_loss
002404,main,2010-05-11,2026-09-22,True,
002405,main,2010-05-18,2026-09-22,False,r1_loss
002406,main,2010-05-18,2026-09-22,True,
002407,main,2010-05-18,2026-09-22,True,
002408,main,2010-05-18,2026-09-22,False,r1_loss
002409,main,2010-05-25,2026-09-22,True,
002410,main,2010-05-25,2026-09-22,True,
002412,main,2010-05-25,2026-09-22,True,
002413,main,2010-05-28,2026-09-22,False,r1_loss
002414,main,2010-07-16,2026-09-22,True,
002415,main,2010-05-28,2026-09-22,True,
002416,main,2010-05-28,2026-09-22,True,
002418,main,2010-06-01,2026-09-22,True,
002419,main,2010-06-01,2026-09-22,True,
002420,main,2010-06-01,2026-09-22,True,
002421,main,2010-06-03,2026-09-22,False,r1_loss
002422,main,2010-06-03,2026-09-22,True,
002423,main,2010-06-03,2026-09-22,True,
002424,main,2010-06-03,2026-09-22,False,r1_loss+r2_st
002425,main,2010-06-08,2026-09-22,False,r1_loss
002426,main,2010-06-08,2026-09-22,False,r1_loss
002427,main,2010-06-08,2026-09-22,True,
002428,main,2010-06-08,2026-09-22,True,
002429,main,2010-06-10,2026-09-22,True,
002430,main,2010-06-10,2026-09-22,True,
002431,main,2010-06-10,2026-09-22,False,r1_loss+r2_st
002432,main,2010-06-10,2026-09-22,True,
002434,main,2010-06-18,2026-09-22,True,
002436,main,2010-06-18,2026-09-22,True,
002437,main,2010-06-23,2026-09-22,True,
002438,main,2010-06-23,2026-09-22,True,
002439,main,2010-06-23,2026-09-22,False,r1_loss
002440,main,2010-07-06,2026-09-22,True,
002441,main,2010-07-06,2026-09-22,True,
002442,main,2010-07-06,2026-09-22,True,
002443,main,2010-07-06,2026-09-22,True,
002444,main,2010-07-13,2026-09-22,True,
002445,main,2010-07-13,2026-09-22,True,
002446,main,2010-07-13,2026-09-22,True,
002448,main,2010-07-16,2026-09-22,True,
002449,main,2010-07-16,2026-09-22,False,r1_loss
002451,main,2010-07-20,2026-09-22,True,
002452,main,2010-07-20,2026-09-22,True,
002453,main,2010-07-20,2026-09-22,False,r1_loss
002454,main,2010-07-20,2026-09-22,True,
002455,main,2010-08-03,2026-09-22,False,r1_loss
002456,main,2010-08-03,2026-09-22,False,r1_loss
002457,main,2010-08-03,2026-09-22,True,
002458,main,2010-08-10,2026-09-22,True,
002459,main,2010-08-10,2026-09-22,False,r1_loss
002460,main,2010-08-10,2026-09-22,True,
002461,main,2010-08-18,2026-09-22,True,
002462,main,2010-08-18,2026-09-22,True,
002463,main,2010-08-18,2026-09-22,True,
002465,main,2010-08-31,2026-09-22,False,r1_loss
002466,main,2010-08-31,2026-09-22,True,
002467,main,2010-09-08,2026-09-22,False,r1_loss
002468,main,2010-09-08,2026-09-22,True,
002469,main,2010-09-08,2026-09-22,True,
002470,main,2010-09-08,2026-09-22,False,r1_loss
002471,main,2010-09-10,2026-09-22,False,r1_loss
002472,main,2010-09-10,2026-09-22,True,
002474,main,2010-09-15,2026-09-22,False,r1_loss
002475,main,2010-09-15,2026-09-22,True,
002476,main,2010-09-15,2026-09-22,True,
002478,main,2010-09-21,2026-09-22,True,
002479,main,2010-09-21,2026-09-22,True,
002480,main,2010-09-21,2026-09-22,False,r1_loss
002481,main,2010-09-21,2026-09-22,True,
002482,main,2010-09-29,2026-09-22,False,r1_loss
002483,main,2010-09-29,2026-09-22,True,
002484,main,2010-09-29,2026-09-22,True,
002485,main,2010-10-15,2026-09-22,False,r1_loss+r2_st
002486,main,2010-10-15,2026-09-22,True,
002487,main,2010-10-15,2026-09-22,True,
002488,main,2010-10-21,2026-09-22,True,
002489,main,2010-10-21,2026-09-22,False,r1_loss
002490,main,2010-10-21,2026-09-22,False,r1_loss
002491,main,2010-10-21,2026-09-22,False,r1_loss
002492,main,2010-11-02,2026-09-22,False,r1_loss
002493,main,2010-11-02,2026-09-22,True,
002494,main,2010-11-02,2026-09-22,True,
002495,main,2010-11-02,2026-09-22,True,
002496,main,2010-11-09,2026-09-22,False,r1_loss
002497,main,2010-11-09,2026-09-22,True,
002498,main,2010-11-09,2026-09-22,True,
002500,main,2010-11-15,2026-09-22,True,
002501,main,2010-11-17,2026-09-22,False,r1_loss+r2_st
002506,main,2010-11-18,2026-09-22,False,r1_loss
002507,main,2010-11-23,2026-09-22,True,
002508,main,2010-11-23,2026-09-22,True,
002510,main,2010-11-25,2026-09-22,True,
002511,main,2010-11-25,2026-09-22,True,
002512,main,2010-12-03,2026-09-22,False,r1_loss+r2_st
002513,main,2010-12-03,2026-09-22,False,r1_loss
002514,main,2010-12-03,2026-09-22,False,r1_loss+r2_st
002515,main,2010-12-03,2026-09-22,False,r1_loss
002516,main,2010-12-07,2026-09-22,True,
002517,main,2010-12-07,2026-09-22,True,
002518,main,2010-12-07,2026-09-22,True,
002519,main,2010-12-07,2026-09-22,False,r1_loss
002520,main,2010-12-10,2026-09-22,False,r1_loss
002521,main,2010-12-10,2026-09-22,True,
002522,main,2010-12-10,2026-09-22,True,
002523,main,2010-12-10,2026-09-22,True,
002524,main,2010-12-17,2026-09-22,False,r1_loss
002526,main,2010-12-17,2026-09-22,True,
002527,main,2010-12-24,2026-09-22,False,r1_loss
002528,main,2010-12-24,2026-09-22,False,r1_loss+r2_st
